Symbol,mean_rank
SULT1A2,9961.0
SULT1B1,14216.0
TRDMT1,17804.0
TRDN,14087.5
SULT1E1,10124.0
STK17B,6898.0
SUPT7L,13192.5
STK32B,12623.0
TREH,10215.5
STAG3L4,58.0
STAC2,5691.5
STAC,11653.5
SPCS2,10392.0
SERPINB12,10443.0
SPDYE3,5705.0
SPDL1,10631.5
SERPINB6,17083.5
SPHAR,11965.0
TNMD,15521.0
SPEF1,7133.5
SPEF2,8430.5
SPHK2,13783.5
RBM17,9253.5
TOR1A,19787.0
TOR1B,15526.5
SPRN,11424.0
SPRR2G,10700.0
SPRR5,45.0
SPARC,15855.0
SPANXA2-OT1,44.0
SPSB1,7899.5
SPATA22,6303.0
SPSB4,6644.0
SPTY2D1,11833.5
TRMT11,13422.5
TRMT13,7616.5
TRMT1,12630.0
TRMT2A,12924.5
SUCNR1,8528.5
TRMT5,13733.0
TRMT6,10979.0
SUGP1,11043.0
SULF1,13602.5
SULF2,10838.0
SUMO4,7530.0
SUN1,9828.0
SUN3,9045.5
SURF4,12365.0
SUSD5,7511.5
SUSD6,7232.0
SPATC1L,10460.0
VIPAS39,12192.0
SPC24,14016.5
SERPINB13,9511.0
SPATS2L,10107.5
SPARCL1,13236.5
TOR2A,9076.0
SPATA17,6278.0
NCKIPSD,7285.0
SPSB2,5823.5
SPPL3,11958.5
SPNS2,15386.5
SPNS3,6943.0
SPANXA1,6714.5
SPTSSA,4327.5
SPTA1,12488.0
SRARP,10496.0
SPTLC1,18304.0
SPANXN1,4532.5
SSBP3-AS1,200.0
SERTAD1,6227.0
SERTAD4,4422.5
TREM2,15690.0
STAT4,9901.0
STAT6,19282.5
STK24,9899.5
STK35,13592.5
STK36,6382.0
STK38,14273.0
STMN2,11890.0
STK40,5815.0
TRGV3,119.0
STK4,15028.0
STOML3,12041.0
STKLD1,3897.5
TRIM10,8770.5
TRIM11,8290.5
STRADB,5807.0
SURF1,15846.5
SUSD1,9271.5
SUSD2,14306.5
SUSD3,11418.5
SYCE2,6423.0
DARS,9232.5
CARS,15258.0
SKOR2,6177.0
TMEM87B,2856.0
SKIDA1,5284.0
TMC1,15853.0
TMC3,11950.0
TMC4,11246.5
SMIM34A,7288.0
SMAP2,2515.5
SNRPD1,13550.5
SMU1,13470.0
TMEM9,10350.5
SMOC2,12246.5
SMCR5,709.0
SNIP1,16616.5
SNAI3,8582.0
SNX13,7394.0
SERPINB4,10039.0
TNFRSF13C,14953.0
TRIM16L,9324.5
RELT,13296.0
TRA2A,8496.0
TRA2B,15641.5
TRAC,756.0
TRAFD1,5829.0
TRAF1,15951.5
TRAF2,16818.5
TRAF5,15036.0
TRAK2,15150.0
TRAM1,5911.5
THBD,17120.5
TARBP2,9922.5
SYCP3,10905.5
SYDE2,4955.0
UBP1,16152.5
UBL3,4539.5
UBN2,10521.0
USP13,15373.5
USP14,17469.0
SYNE4,5582.0
SYNJ1,15227.5
USP1,13766.0
SYNPR,8897.5
USP21,10622.5
SYPL1,8669.5
USP27X,3453.5
USP29,13313.0
USP30,8382.5
USP37,7677.0
USP3,13308.5
USP54,11092.0
USP5,14398.0
USP7,14178.0
USP8,14931.5
SYCP2L,11647.5
DARS2,15317.0
XAB2,5564.0
HARS,12195.5
IARS2,16582.5
SYNJ2BP,15681.0
FARS2,11828.5
LARS2,13853.5
UBL4A,15065.5
SYMPK,8298.5
MARS,11755.0
USP11,6938.5
USP12,7811.5
USP15,14435.0
SYNM,10497.0
NARS2,10578.5
SYNPO,15914.5
USP22,13088.5
SYNPO2L,5707.5
USP25,7674.5
PARS2,8907.5
USP28,10343.5
USP32,13184.5
USP35,12441.5
USP36,7807.0
USP6,12846.0
UBQLN2,10594.0
UBQLNL,7704.5
TRRAP,7147.5
TXNDC17,11055.0
TXNDC12,13433.0
TXK,15951.0
TXNL4A,7129.0
TXNDC8,6699.5
USP17L11,6930.0
U2AF1,15025.5
USP17L2,10629.5
UBE3B,8333.5
UBAC1,11693.0
UBE2Q1,14367.0
UBE2I,14696.5
UBIAD1,11843.5
UCP1,12345.0
ATP5MD,7432.5
UTP23,9287.5
UTP11,10548.0
UTRN,18826.5
UTS2,12461.0
UVRAG,9679.5
ATP6V1H,6071.0
ATP6V0B,11909.0
ATP6V1G2,10508.0
BPY2,748.0
VCPIP1,4454.0
VDAC1,12763.5
VDR,12716.0
VEGFB,9865.5
HDLBP,9658.0
TMSB4Y,738.0
TMSB4X,17557.0
USP17L24,5723.5
U2AF1L5,14870.5
USP17L1,11052.5
UCN,17053.5
YBX1,14897.0
UVSSA,5976.5
VAC14,12431.5
VAMP1,9582.0
VAMP3,15444.5
VAMP4,6440.5
VAMP7,11310.0
VANGL1,12748.0
VANGL2,15353.5
ATP6AP1,16366.0
ATP6V1A,11612.0
ATP6V1B1,11102.0
ATP6V1B2,16296.0
USP17L15,1477.0
TRMT12,9393.5
USP17L21,657.0
USP17L23,6713.0
U2AF2,10228.5
UBE2D4,3828.0
UCN2,16170.0
USHBP1,12880.0
USO1,9328.0
USF2,11784.0
UTP14C,11544.0
UTP4,15224.5
UTS2B,6714.5
UTP6,9421.5
UTY,686.0
YBEY,7476.5
YBX2,9499.5
YBX3,10831.0
,1464.0
,839.0
,857.0
UXT,8441.0
AVPR1A,16354.0
URM1,6747.0
USB1,10069.0
USF3,3830.0
USP9Y,852.0
UTP18,4527.0
SLC14A2,12950.5
SCGB1A1,16692.0
UTP15,3982.0
VASN,9075.5
VASH2,12052.5
ATP6V1D,15680.5
ATP6V0C,15110.0
VDAC3,11727.0
VILL,12827.0
UBE2DNL,786.0
UBE2Q2L,8278.5
USP17L4,1823.0
UBE2V2,14241.0
,777.0
UBE2E2,8763.5
UBAC2,6573.5
UBE2D1,11631.5
UBA7,12221.0
UBE2Q2,4972.0
UBE2O,7571.0
SLC14A1,11791.5
UTP20,11281.0
FLT4,19431.5
VGF,11722.5
VGLL1,9739.0
VGLL2,8455.0
VGLL4,10113.0
YES1,13732.0
SLC17A6,13515.5
SLC17A8,10838.0
YEATS4,15864.5
,507.0
,497.0
,538.0
,530.0
VHLL,9455.0
VHL,14352.0
SLC32A1,11982.5
VCL,14680.0
VN1R4,12853.5
VOPP1,11642.0
TSPEAR-AS2,528.0
TXNDC2,12118.0
TXLNB,10372.0
NME9,5398.5
TYROBP,15316.5
TYW1,13975.0
TYW5,11590.0
USP17L3,10180.0
UBE2E1,13890.0
UBE3A,14948.5
UBE2L6,7209.0
UQCC2,14526.0
UMOD,11037.0
FERMT3,9516.0
UAP1L1,4537.5
UBE2J1,13400.0
UBE2F,10425.0
UBE2L3,12649.5
UBE2L5,447.0
UBE2A,15893.0
UBE2U,5823.0
URB1-AS1,440.0
UPRT,12652.0
YAE1,8647.0
,482.0
,474.0
,473.0
UHRF1BP1,6713.5
URGCP,14851.0
UMODL1,8120.0
USE1,13038.0
USF1,17948.5
DCT,11695.0
USP17L20,8346.5
USP17L22,4877.0
ZRSR2P1,12613.0
,464.0
UBALD1,1775.5
UBE2D3,12562.0
UQCC3,3831.0
YAP1,16199.5
,607.0
,605.0
USH1C,9934.5
UTF1,10116.5
TXLNG,8911.0
TYMP,18069.5
TH,11769.0
TXNDC9,10093.5
TYRO3,11133.5
TYK2,13406.5
USP17L8,9119.0
USP17L10,1371.0
SNRNP200,9223.5
,643.0
UBE2G2,14673.0
UBE3C,11117.5
UBE2C,15044.0
TOX,15236.5
TRAPPC6B,6324.5
TRUB1,12742.0
TRPV3,16851.5
TXLNGY,637.0
TYMS,12955.5
USP17L13,2504.5
USP17L18,6070.0
USP17L19,1449.0
UNC119B,8467.0
UAP1,16803.5
UBE2G1,10161.0
UBE2J2,8275.5
UBLCP1,9346.0
UBA6,8157.0
UBE3D,4192.0
URB2,10694.5
IFI16,16734.0
IGF2BP1,15807.5
MTIF2,8883.0
EIF5A,15446.0
ME1,10107.5
MATK,9974.5
IFNA17,17818.0
EIF4G2,14677.5
IFNA4,12996.0
IFNW1,9474.5
IFNA7,8982.0
IFIT1,13064.5
IFT74,12026.5
IGHG2,629.0
IGHM,627.0
PYHIN1,9789.0
JCHAIN,15070.5
,597.0
NFKBIL1,10919.0
IL13,14039.0
IL32,12337.5
IL1R1,12512.0
IL1RL2,13119.5
ILF3,15629.5
IQCF3,5733.5
IQCH,9568.0
IRAK4,13165.5
IQSEC3,11202.0
IQGAP1,13700.5
ISLR,14605.5
ISPD,11059.5
HIF3A,14619.0
HLA-F,10867.5
HMGA1,13451.5
HNRNPH2,8844.5
HMSD,11010.5
HRNR,11942.5
PSMC3IP,10210.5
HRH4,16417.5
HS3ST3B1,10064.0
HSPA1A,16536.5
HSP90AA1,17382.0
GAL3ST4,10842.5
,554.0
GAGE13,7496.5
GATA4,11712.5
ICE1,14605.0
ICE2,14841.0
IPCEF1,8173.5
CILK1,9435.5
CLNS1A,10606.5
ICMT,9167.5
ICOSLG,17088.0
ICOS,13716.0
MRPL58,15730.5
ID1,15436.0
ID2B,590.0
ID2,11443.5
ID3,19564.0
ID4,9738.0
IDI2-AS1,581.0
DGCR2,5177.0
IDE,11125.5
GGTLC1,6161.5
GGTLC3,14068.5
GIGYF1,8033.0
GHRHR,13878.5
GLT6D1,4668.0
GLCE,11724.5
HFM1,17032.0
HILS1,579.0
HGD,11103.5
HIPK3,9943.5
HIGD2A,12503.5
HLA-E,14031.0
HMGB3,17563.0
HMGA2,14733.0
HMGN1,12448.5
HMMR,12636.5
MTRNR2L10,5988.0
MTRNR2L1,5892.0
HOMER2,14459.0
HRCT1,10206.0
HSCB,16679.0
HSDL1,9144.0
HSDL2,4757.0
HSF4,11229.0
HSF5,5982.5
HOXC8,17032.0
HOXB13,9623.0
HOXB8,13279.0
HOXA2,10913.0
IGHV6-1,576.0
HOXA6,8182.0
EPHX2,14244.5
IRF2BPL,11400.5
IL18RAP,12773.5
IFI27L2,6156.5
HOXA9,13719.5
IDUA,18712.0
EIF2S3,13564.0
CD101,8332.5
,577.0
IGFL1,7329.5
IGFL2,7026.5
IL31RA,14049.0
IL31,13933.5
MCRIP1,10919.5
ILDR2,4430.5
IL5,11944.5
IL3RA,12191.5
IL1B,11432.0
ILKAP,10454.0
ILK,10113.5
IL26,13662.0
IP6K2,11125.0
MED6,5357.5
MED7,5495.5
MED8,13713.5
MED9,8699.5
MEDAG,11986.5
IRAK1,10765.0
IQCF2,2981.0
EIF2S1,13862.0
IFIT3,8937.0
IGKC,586.0
IFITM1,8700.5
IGDCC3,10873.0
IGF2,13048.5
IGFL4,8500.5
IGFN1,7202.0
,625.0
NFKBIB,8976.5
IKBKE,9079.0
NFKBIE,10322.0
IKBIP,5521.0
CHUK,11196.5
IL15,11004.5
IL7R,11280.5
MDM1,6194.5
MDM2,11540.0
MDM4,14520.0
MDN1,10226.5
ABCB1,16519.0
ABCB4,15083.5
MDS2,9203.5
MED30,8469.5
ITPKA,10092.5
MED4,6327.5
IP6K3,5297.5
IER5,8796.0
IGF2BP3,13565.0
EIF2S2,14980.0
IGIP,4457.5
IFITM10,11075.0
IL16,10564.5
IL6R,12024.0
IL1RL1,17916.5
IL21,11016.5
IL22,16510.5
IL4,17331.5
EBI3,10901.5
INE1,481.0
ING1,13275.0
ING5,6898.0
IFNGR1,13154.5
IFNGR2,11444.0
MED31,10793.5
IER3IP1,13940.5
MEIG1,9393.0
MEIKIN,439.0
IQSEC2,12680.5
SPINK2,8782.0
SPINK5,11291.0
ISOC1,12574.5
HTRA4,6669.5
IGHV1-45,444.0
HOXA10,11038.5
IGHV3-13,529.0
HOXB1,8062.5
HOXD10,9363.0
HOXD11,9828.5
IGHV3-43D,5749.0
UROC1,5039.5
IGHV3-64D,502.0
IGHV1-69D,506.0
IGHV2-70D,508.0
SPAM1,13009.0
HK2,12177.0
IL17REL,10232.0
IL17RA,18126.5
IL17RB,15775.0
IL17RC,8552.5
IL22RA2,13020.0
HAS2,12372.0
IDO2,9957.0
EIF2S3B,3508.0
IL17C,9395.0
ILDR1,7522.0
IL25,7265.0
IL27,8323.5
INF2,13820.5
ING2,8645.5
ING3,9153.0
ING4,9306.5
IFI44L,15567.5
ME2,12557.5
EIF4E3,13080.0
EIF4B,17055.0
IFITM3,14347.0
IFNA10,12486.0
IFT22,10407.5
IFI27,8429.5
IFNA1,14718.5
IFT27,7991.5
IFT57,5592.0
IGHD,510.0
IGSF22,9527.5
IGSF23,6805.0
IGHG3,798.0
IGSF5,9299.5
IGLC2,799.0
IGLL5,17994.0
IGFLR1,6120.0
IHH,12264.0
NFKBID,13008.0
IKZF3,11629.0
IL18,17391.0
IL11,17695.5
IL2RB,16686.0
SERPINB1,18436.5
IL17A,17371.5
CSF2RB,13277.0
C17orf99,9658.0
IL24,11837.5
IGHV1-46,810.0
HOXD3,13124.5
HOXC5,9049.0
HOXA7,15150.0
HYPK,13255.0
HAS1,8310.5
HYOU1,14474.0
IFFO2,2987.5
IFNB1,16607.0
IFITM5,8617.5
IFNE,14844.5
IFNA14,4961.0
IGF2BP2-AS1,788.0
IFNA6,8987.5
IFNA8,7019.5
IFNG,12513.0
IGSF11,11945.5
IGF1,15862.5
,787.0
IGLC1,18369.0
IGLC7,785.0
NFKBIA,14138.0
IKBKB,11128.5
IGHA1,767.0
IRGC,10061.5
IKZF2,8777.5
IKZF4,12457.0
IKZF5,5106.5
IL2RA,11540.5
IL1A,11379.0
ILF2,9754.0
FOXP2,11484.5
FOLR3,11662.0
FOS,15226.0
FOXI3,6827.0
FOXD2,9175.5
FSCN3,6944.5
FSD2,11269.0
FRRS1,6593.0
FSHB,16976.0
SLC35C1,11574.0
FUZ,12077.5
FXR1,8731.0
GPR32P1,771.0
FUT8,11725.0
FZD2,9933.5
GPR137C,3612.5
FZD7,14623.0
FZD8,11397.0
SLC37A4,13981.0
SLC37A2,10817.5
GATD3A,11758.5
GAGE2A,4993.0
GALE,12317.5
GALK1,14403.0
GLIPR2,6979.0
GATA1,10900.5
FERMT2,14417.0
FGD1,12895.0
FGD2,3733.0
FGFRL1,9098.5
FTH1P19,844.0
FGG,13960.5
FGF11,5870.5
FFAR2,10353.5
FMO3,10128.0
FLVCR1,8652.5
FMO1,9642.5
FNDC3B,9595.5
FPGS,8001.5
FOXL2,13455.5
FRAS1,10058.0
FTL,17394.0
FREM2,7504.0
FOXO4,9934.5
FTH1,11240.0
FRK,9703.0
FRMD4A,11178.0
FSD1L,4272.0
FUCA2,15208.5
FIBIN,5244.5
FHOD3,5293.5
FLG2,8669.5
FGFR1OP2,5627.5
FFAR4,11688.0
FN1,14013.5
FITM2,14439.5
FGF23,15338.5
FNDC8,1608.0
FNIP2,10542.0
ZFPM1,10283.0
FOXA3,7881.0
FER1L5,3407.0
FOXO1,10138.5
WDPCP,6621.0
FRG2C,6407.5
FSIP2,7427.0
FRMD8,8596.0
FTMT,14024.5
FOXO6,6735.0
FRG2,8745.5
FRYL,5878.0
FRMD5,4178.5
FRRS1L,9021.5
FRS2,12424.5
FBXL16,3529.5
FBXL19,8433.0
FBXL20,12891.0
FUT9,9475.0
G2E3,10186.5
FZD9,14601.5
GAL3ST1,7040.0
GPI,14243.5
GAB2,10430.5
GAN,13427.0
GAPVD1,3468.0
GALR1,12311.5
GATA6,11946.0
FAM25E,5122.5
FOXA2,12786.0
FGFR1OP,12481.0
FOXJ1,14263.0
FOXL2NB,10073.0
FDPS,11611.5
FSD1,7744.5
FRMPD1,3992.0
FSIP1,12120.5
FUCA1,13193.5
FUNDC1,10440.5
FAXDC2,6058.0
FUT5,11878.5
FXR2,13865.5
FBXL14,10238.5
FOXD4L4,5030.5
FOXD4L5,5842.0
FUT2,10639.0
FZD3,12537.0
FZD4,8614.0
GALNT1,7056.5
GAGE5,2362.0
FNDC4,11769.5
ZFPM2,11670.5
FOXJ3,4765.5
FOXD3,10612.0
FOLR2,10376.5
FOXP3,12869.0
FOXK2,10946.5
FOXG1,14900.0
FOXC1,9731.5
FOXH1,8350.5
FER1L4,740.0
FRMD6,16457.0
G3BP1,13022.0
FYB2,8107.5
FYN,12292.0
GAB3,4769.0
ERVK-7,741.0
GALM,15065.5
FABP3,13421.0
FEM1B,13239.0
HES5,9885.0
FIGNL2,742.0
FHOD1,9057.5
FKBP8,11892.0
FLCN,12649.5
FLVCR2,13482.0
FMNL3,8397.5
FLNC,13996.5
FOSL1,10847.0
FOXD4,4168.0
FOXN1,16605.0
FSTL1,16287.0
FSTL3,14356.5
FSCB,4179.0
FRMD3,6478.0
FOXP1,16574.0
FOXA1,19276.5
FOXE3,9424.5
FOLR1,15633.5
FOXF1,11134.5
PTGFRN,15767.5
FOXN3,15361.5
FPR1,15398.5
FREM1,13580.0
FRG2B,5376.0
FSCN2,14611.5
FRMD4B,12141.5
FUT3,9271.0
FZD1,10407.0
FXYD3,12879.0
GPR137,10625.5
GAL3ST3,4848.5
GADD45A,18283.5
GABPA,11536.5
GATD3B,12855.5
EPPK1,10463.5
EPHA6,11001.0
EPB42,8293.0
EPHA7,16570.0
EPC2,13405.0
EPHB2,16754.0
SELENOI,14736.0
GPN1,11894.0
EXOC3-AS1,170.0
FAM98B,8460.5
FANCI,11065.0
FBXO28,9525.5
FCHO2,11421.0
FBLN5,17529.0
FCF1,10412.0
TSTA3,6827.0
FGF14,7312.5
FHAD1,7362.5
FGF16,13054.5
FGF17,11599.5
FHDC1,10365.0
FTHL17,8235.0
FASN,18771.0
FBLL1,6760.5
FCHO1,8964.5
NCCRP1,8236.0
FGF5,15198.5
FGF6,15755.5
HES2,10679.5
CFHR3,11813.5
HES7,11909.5
FEZF2,11339.0
FFAR1,19289.5
FGB,14087.0
FIBP,6192.0
FGL2,12871.0
FGF22,7978.5
FIS1,16904.0
FKBP3,6942.5
FKBP7,13807.0
FKTN,18076.5
FKBPL,10735.5
FAM25G,4561.5
FLRT2,11341.0
FRMD6-AS1,329.0
FMO6P,13267.5
FOLH1B,337.0
FOSL2,12182.0
FOXQ1,6989.0
FOXM1,13004.5
FOXC2,16053.0
FAAP100,6632.5
SLC2A11,12519.0
SLC2A12,9060.5
SLC2A9,11870.0
GTPBP2,6170.5
SLC2A3,10728.5
KCNJ4,14062.5
KCNK1,9125.0
KCNK17,9806.0
GULP1,10819.5
KCTD1,9044.5
KCTD3,4209.5
GUSBP1,338.0
KCTD9,5082.5
HIST1H1T,13328.5
CBLL1,8991.5
HSP90AB4P,339.0
HASPIN,11736.0
HAO1,18470.5
FECH,10664.5
HGFAC,17243.5
HIP1R,14945.0
HHIPL1,5370.5
HILPDA,13527.5
HMGCS1,10254.0
HMGB4,4481.0
HMGCLL1,3577.5
HMGN5,12275.0
HMGXB4,8073.0
MR1,9353.5
ARHGAP45,10738.5
MTRNR2L12,3656.5
HNMT,15656.5
HNRNPCL2,5125.0
HNRNPCL3,4523.5
HNRNPL,8839.5
HAPLN2,4691.5
HP,19143.5
HPSE,16704.0
HS2ST1,5027.5
HSBP1,11947.0
HSP90AA5P,410.0
PRM1,12526.5
HSPB9,3641.0
HTD2,3535.5
HAL,7502.5
IGHV3-72,426.0
HOXC12,7286.0
IGHV4-39,427.0
HOXD1,6626.0
HYAL4,3906.0
IGHV1-69-2,429.0
GSTA3,12018.0
GSTCD,7162.0
COLGALT1,6051.5
CERCAM,7830.5
GSTP1,13711.5
GTF2IRD2,5692.0
SLC2A8,16220.5
KCNJ2,17614.5
KCNJ6,18038.5
GUCY2C,18502.5
CKMT2,16462.5
H1FX,13040.5
H2AFB1,12321.5
HIST3H2BB,13069.5
H3F3C,8727.5
,404.0
HSPBAP1,7157.0
HAT1,10727.5
HAUS8,8323.5
HAO2,8441.0
ALAD,10396.0
HERC4,14089.5
HEYL,14814.5
HIPK2,11354.5
HINFP,12640.5
HID1,4682.0
HINT2,9886.5
HIRA,15485.5
HIKESHI,11143.5
HMX3,9542.5
MTRNR2L8,9180.5
HMGB1,15867.5
HPS6,8025.0
HRH3,13185.5
HGS,10889.0
HIRIP3,7176.5
HMGCR,11536.0
HMBOX1,8314.5
HMGN4,7593.5
HMHB1,4433.0
MTRNR2L5,14218.5
HNF1B,16852.0
HOOK3,11547.0
HP1BP3,8999.0
HEPHL1,4539.5
HPRT1,15436.0
HERC2,8665.5
HKDC1,11044.0
HLF,10914.0
HMCN1,10021.5
HMOX2,10909.5
HMGN2,11338.0
MTRNR2L4,15069.5
HNRNPUL1,12461.0
HOGA1,14051.5
HMGB2,15122.5
HNRNPCL1,9568.0
HOPX,17322.0
HOOK1,13951.5
,389.0
HIC2,5071.5
HIPK4,5744.0
HTN1,10177.0
HINT3,3631.0
HIF1AN,9950.5
HTN3,12237.5
DLEU7,12604.5
HLA-H,245.0
HMX2,12411.0
HMGN3,9379.0
HNRNPH3,11285.5
HORMAD1,9835.5
HNRNPDL,12227.0
MTRNR2L11,1373.0
MTRNR2L3,9221.0
MTRNR2L6,10962.0
HOOK2,13410.0
HNF4G,9845.5
HNRNPD,13373.0
HOMEZ,10520.0
HMOX1,15392.5
HAPLN3,6717.0
HAPLN4,9047.5
HPS4,15177.0
HSPA1B,12676.0
HS3ST4,11058.5
HS3ST3A1,5799.5
HSP90AA4P,250.0
HSF2,13603.5
HSP90AB1,8325.0
HSFX1,8663.0
HSPA8,18790.0
HSPB2,11957.0
HSPB7,14247.0
HSPA14,12266.5
TCF12,11894.5
HEATR5B,11840.0
HTATSF1,13276.5
HOXA3,11944.0
EN1,16273.5
HMX1,15035.5
MTRNR2L2,262.0
MTRNR2L9,12538.5
HNRNPUL2,7357.5
HNRNPF,14725.0
HPGDS,15231.5
HCFC1R1,8477.5
HERC2P3,241.0
HRH2,18464.0
HSPH1,11381.0
HRK,17359.5
HS3ST6,7153.0
HSF2BP,3535.5
HSH2D,18652.5
HEPH,15160.5
HENMT1,10414.5
SERPIND1,18589.5
HEY1,15638.5
HFE,17741.0
HHLA1,3123.0
HHLA2,12266.5
HHLA3,4934.5
HIF1A,12694.0
HAUS7,7661.5
HAX1,9194.5
HBD,16109.5
TK1,11698.5
HCAR2,12001.5
HCN3,13993.5
CT83,5412.5
KLC3,11809.0
KLHDC2,16468.5
HDGFL1,10622.5
HDHD3,8974.5
HDGF,14622.5
KLF17,12477.0
KLF1,17055.0
HEBP2,12462.0
HEXA-AS1,299.0
KLF8,15710.0
HECTD2,5175.5
KLF9,10114.0
HEBP1,5018.5
KLHL40,5624.0
HELQ,6024.5
HELT,6976.0
KXD1,4816.0
HEXIM1,8840.0
HERC5,14958.0
HSP90AB3P,294.0
HACD3,12962.0
HACL1,14749.0
HBP1,10489.0
HSD17B10,13460.5
KIZ,12359.0
CAMKK2,15893.5
KLC4,8009.0
KLHDC10,10147.5
GPIHBP1,16102.5
HDDC2,12202.5
HDHD5,6977.0
HDX,7156.0
HDAC4,11859.0
KLF6,17624.5
KLF7,9829.5
HECTD3,7368.0
HECTD4,6470.5
KMT2A,11808.0
KMT2B,8310.0
KMT2C,15162.5
KMT2D,17213.5
KMT5A,9050.0
KMT5B,13023.5
HAUS4,4636.0
HAUS6,9206.0
HBZ,17441.0
HAND2,13293.5
HDAC6,19619.0
KLHDC8B,11199.5
HECA,13183.5
HDAC1,11134.0
KLF11,16795.5
KLF18,1264.0
KLF3,9616.0
KLF4,13789.5
HECTD1,4006.5
HEATR4,4314.0
HEATR6,4195.5
HEATR9,8041.5
KLHL28,4129.5
HECW1,10460.5
KLHL31,9418.5
KLHL32,6240.5
HEG1,15127.5
KLHL38,9465.5
KLHL41,11781.5
KLHL42,9849.5
KLHL1,12109.5
KMT5C,8175.5
CD74,14524.0
HMGB1P1,1203.0
HEXA,11341.0
HEXB,9940.0
HEY2,14062.0
HIP1,10723.0
HIDE1,8449.0
CPOX,12691.5
HIC1,15338.0
HHAT,10393.0
HKR1,6667.0
HLA-G,13709.5
HM13,12357.5
HMG20A,9497.0
HMG20B,10141.5
HMGCS2,9165.0
HMCN2,7212.0
HGH1,4110.5
HERC6,12204.0
HIBCH,9601.5
HIGD1A,12698.0
HIGD2B,1989.0
LEAP2,11840.5
IGHJ1,1228.0
HLX,17270.0
HPX,18592.0
HHIPL2,11442.0
HIGD1B,10730.0
HJURP,9176.0
HMGCL,9543.0
HMCES,12428.5
HMGXB3,9983.0
EN2,12852.5
HNF1A,15777.5
HOMER1,13512.0
HEXD,6046.5
HGF,12179.5
HHIP,13548.5
HHATL,9147.0
HIGD1C,11162.5
HLTF,8959.0
HSP90AB2P,1183.0
KISS1R,10683.5
HBA1,12346.0
HAP1,15698.0
HBG1,15063.0
HBG2,9920.0
HCP5,982.0
HCFC2,5443.5
KLC2,12634.5
IGHD1-1,983.0
HCST,8798.5
HDAC7,8335.0
KLHDC7A,3185.5
HDAC11,15892.5
KLHDC8A,7710.0
KLHDC3,7148.0
HDAC9,14131.5
KLF12,12897.5
KLF13,11812.5
HDAC2,12810.5
HEMGN,14186.5
HAMP,19399.5
NHLH2,5929.5
HEPN1,5408.5
HPN,12766.5
HEXIM2,9242.0
HR,11018.5
KLHL26,9661.0
KLHL29,9614.5
KLHL30,8919.5
HECW2,9894.5
KLHL33,3963.0
KLHL34,11502.0
KLHL35,9146.0
KLHL36,10130.0
HELLS,8238.5
KLHL2,16190.5
HELZ2,6622.0
UROS,11088.5
HEMK1,10750.0
NHLH1,14252.5
HERC3,8614.0
HBQ1,14794.0
HAVCR1,17356.5
HAVCR2,14634.5
HAND1,11726.0
HABP2,13900.0
HHEX,12009.0
HGSNAT,10578.5
POLR2M,9877.5
GLOD5,5577.5
GLOD4,9621.5
GLRA2,8451.5
GLTP,14271.0
GALNT12,12668.0
GALNTL6,10254.0
GALNT17,6151.0
FBXO34,8211.0
FBXO6,11769.0
FBXO39,11925.5
FBXO8,15249.5
FDXACB1,6534.5
FER,13957.0
FGF8,17751.0
FHL1,14059.5
FIG4,14723.0
FGF2,17192.5
FKBP9,8357.0
FKBP9P1,997.0
FILIP1,9430.0
FMO5,11828.0
FMR1,16431.0
FNTB,12139.5
FOSB,16387.0
FPGT,8970.5
FLT3,15220.5
CFAP126,12292.0
FNDC9,6869.0
FTCDNL1,7657.5
FOXF2,10282.5
FOXI1,11722.0
FOXS1,11779.0
FSHR,17476.0
FSTL4,4233.0
FSBP,10920.0
FURIN,16836.0
FLYWCH1,9602.0
FUT11,12413.0
FOXRED1,9258.0
FZR1,9945.0
FXYD5,7061.5
FZD5,13812.0
G6PC3,10546.5
GAPDH,14402.0
GABPB2,11394.0
GADD45G,12837.0
GAFA1,905.0
GAGE10,7480.5
C6orf48,18203.5
GAB4,6297.0
ERVK-19,887.0
GAGE2B,941.0
GAL,19324.0
GALC,18298.5
GALNT4,11877.5
GAREM1,8601.5
GAREM2,6361.5
GPRASP1,7383.5
GAS1,12165.5
GPRASP2,13260.5
GAS2,17605.0
GATA3,18854.5
GNGT1,12004.0
GNG7,14095.5
GBGT1,6879.0
GNGT2,12281.5
GHR,10196.0
GHSR,18589.0
GLI4,12889.5
GADD45GIP1,10000.0
GAS2L2,8118.5
ERVK-8,1027.0
ERVK-9,1127.0
GAK,13610.5
MCM3AP,14469.0
CCKBR,16870.5
GLT8D1,12072.5
GLT1D1,10612.5
GLIS2,15674.5
FUNDC2,11365.5
FUS,16410.5
GPR37L1,7687.0
FBXL18,2530.0
G6PC,17945.0
GAS2L3,5570.5
ERVK-10,1129.0
GAMT,11218.0
ERVK-6,1142.0
GALNT3,15687.5
GARNL3,3789.5
GALNT7,8557.5
GAST,15059.0
GAS6,13142.0
FCGR2A,15397.5
FCN1,14192.0
FBXW9,9789.5
FGD3,8629.0
FGF19,14795.5
FEV,15148.0
FEZ1,11677.5
FKBP14,13165.0
FKBP1A,11184.5
FKBP1B,10708.0
WTAP,13712.5
FMO4,14758.0
FMR1NB,7784.0
FLT3LG,13017.0
FOXB1,9822.0
FOXL1,12344.0
FOXR1,10507.5
